StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
0.12087,1,0,0.666667,0,0.383922,0.172414,0,0.25,0,0,0,0,0.556049,3
0.121288,0,1,0,1,0.837529,0.689655,1,1,0,1,1,0,0.4619,4
0.121706,0.666667,0,0,0.5,0.651483,0.62069,0,1,1,0,0,0,0.46244,4
0.122125,0,1,0,0.5,0.614822,0.103448,0,1,0,0,1,0,0.817199,1
0.122543,0.333333,0,0,0.25,0.334474,0.206897,1,0,0,0,0,1,0.636629,2
0.122961,0.333333,0,0,0.5,0.818791,0.103448,0,1,0,0,0,0,0.775307,1
0.123379,1,1,0,0.5,0.038355,0.827586,0,1,0,0,1,0,0.163989,4
0.123798,0.333333,0,0,0,0.871745,0.344828,1,1,0,1,0,0,0.772128,1
0.124216,0.666667,1,0,0.25,0.513286,0.37931,1,0.75,0,0,0,0,0.49814,4
0.124634,0,1,0.333333,0.75,0.398655,0.448276,1,0.75,0,1,0,0,0.651312,2
0.125052,1,0,0.333333,0.25,0.497686,0.413793,1,0.25,0,0,0,0,0.433493,4
0.125471,0,1,0,0.25,0.66813,0.965517,0,0.75,1,0,0,0,0.278462,4
0.125889,0,1,0,0.5,0.012727,0.310345,0,0,1,0,0,0,0.412313,4
0.126307,0.666667,1,1,0.5,0.872501,0.586207,0,0.5,0,0,0,0,0.334389,4
0.126725,0.333333,1,0.333333,0,0.4472,0.517241,0,1,0,0,0,0,0.496165,4
0.127143,0.333333,1,0.333333,0.5,0.343308,0.137931,0,0.5,0,1,1,0,0.76522,1
0.127562,0,1,0,0.25,0.138352,0.241379,1,0.25,0,0,0,0,0.598224,3
0.12798,1,1,0.666667,0,0.439918,0.448276,0,1,0,0,0,0,0.520949,3
0.128398,0.333333,1,0.666667,0,0.49684,0.137931,0,1,0,1,0,1,0.911435,0
0.128816,1,0,0.333333,0.75,0.404058,0.862069,0,0.25,1,0,0,0,0.080572,4
0.129235,0.333333,0,1,0.25,0.679387,0.931034,0,0.75,0,1,0,0,0.282379,4
0.129653,1,1,0,0,0.421327,0.793103,0,0.5,1,0,0,0,0.157689,4
0.130071,0.666667,0,0,0.5,0.96247,0.241379,0,0.5,0,0,1,1,0.789307,1
0.130489,1,1,0.666667,0.75,0.599913,0.827586,0,0.25,0,0,0,0,0.170022,4
0.130908,0.666667,1,0.666667,0.25,0.808353,0.862069,0,0,0,0,0,0,0.19909,4
0.131326,0.666667,0,0,0.5,0.109429,0.172414,1,0.25,0,1,0,0,0.71101,2
0.131744,1,1,0,0,0.397695,0.517241,1,0,0,1,0,0,0.313363,4
0.132162,0.666667,1,0,0.5,0.337182,0.931034,0,1,0,0,0,0,0.133627,4
0.132581,0,1,0,0.5,0.570084,0.103448,1,0.75,1,0,0,0,0.797762,1
0.132999,0.666667,1,0.666667,0.5,0.86205,0.37931,0,0.75,0,0,1,0,0.703855,2
0.133417,0.333333,0,0.333333,0.25,0.078375,0.344828,0,0.75,0,0,0,0,0.539281,3
0.133835,1,1,0,0.25,0.072605,0.068966,0,0.25,1,0,0,0,0.680957,2
0.134253,0,1,0,0.25,0.851242,0.37931,0,1,1,0,0,0,0.656923,2
0.134672,1,1,0,0.25,0.213042,1,1,0.75,1,1,0,0,0.228104,4
0.13509,0.333333,0,0,0,0.669469,0.137931,0,0.5,0,0,0,0,0.652406,2
0.135508,0.333333,1,0.333333,0.5,0.543449,0.172414,1,0.25,0,1,0,0,0.745498,2
0.135926,0.333333,0,1,1,0.833798,0.62069,0,0.75,0,0,0,0,0.406271,4
0.136345,0.666667,0,0.666667,1,0.12518,0.586207,0,0.75,0,1,0,0,0.340425,4
0.136763,0.666667,1,0,0.75,0.129879,0.517241,1,0.75,0,0,0,0,0.47924,4
0.137181,1,1,0.666667,0.5,0.557406,0.758621,0,0,0,0,0,0,0.252813,4
0.137599,1,0,0.666667,0.5,0.947414,0.344828,0,0.25,1,1,0,0,0.58304,3
0.138018,0,1,0.666667,0.25,0.415422,0.137931,0,0.5,1,1,1,0,0.846985,1
0.138436,0,0,0,0.5,0.327265,0.275862,0,0.75,0,1,0,0,0.596173,3
0.138854,1,0,0,0.5,0.607334,0.068966,0,0,0,0,0,0,0.695204,2
0.139272,0.666667,1,0,0.5,0.931465,1,0,0.5,0,1,0,1,0.133709,4
0.139691,0.333333,1,0,0.5,0.837837,0.241379,0,0.5,0,0,0,0,0.635554,2
0.140109,1,0,0,0.25,0.996575,0.172414,0,0.75,0,0,0,0,0.751782,1
0.140527,0,0,0,0.25,0.022542,0.103448,0,0.5,1,0,0,0,0.746452,2
0.140945,0.666667,0,0,0.75,0.112935,0.37931,0,0.5,0,1,0,0,0.487327,4
0.141363,1,0,0.666667,0,0.610115,0.37931,0,0.75,0,0,0,0,0.536961,3
0.141782,1,1,0,0.5,0.821467,0.827586,0,1,0,0,0,1,0.293942,4
0.1422,0.666667,1,0,0.75,0.285519,0.689655,0,0.25,1,0,0,0,0.350091,4
0.142618,1,1,1,0.5,0.239433,0.517241,0,0.25,1,0,1,0,0.438886,4
0.143036,0.666667,1,1,0.5,0.787827,0.310345,0,1,1,0,1,0,0.725024,2
0.143455,0.333333,1,0.666667,0.25,0.056394,0.724138,0,0.5,0,0,0,0,0.258365,4
0.143873,0.666667,0,1,0.25,0.369754,0.448276,0,0.75,0,0,0,1,0.476936,4
0.144291,0.666667,1,0.333333,0.75,0.506338,0.413793,0,0.75,0,0,0,0,0.470227,4
0.144709,0.666667,1,1,0.5,0.56094,0.275862,0,0.25,0,1,1,0,0.653738,2
0.145128,1,1,0,0.5,0.7294,0.206897,0,0.75,1,0,1,0,0.776784,1
0.145546,1,1,0,0,0.355201,0.37931,0,0.75,0,0,0,0,0.346616,4
0.145964,0.666667,1,0,0,0.613336,0.137931,0,0.5,0,0,0,0,0.70844,2
0.146382,1,0,0,1,0.585995,0.586207,0,0,0,0,1,0,0.271538,4
0.146801,0,0,0,0.25,0.548193,0.103448,0,1,0,0,0,0,0.718509,2
0.147219,0,0,0.333333,0.5,0.641167,0.034483,0,0.5,0,1,0,0,0.723918,2
0.147637,1,1,0.666667,0,0.259695,0.068966,1,0.75,0,0,0,0,0.795327,1
0.148055,1,0,0.333333,0.5,0.084693,0.862069,0,0.75,0,0,0,0,0.117821,4
0.148473,0.666667,0,0,0.75,0.119356,0.37931,1,0.5,0,0,0,0,0.552845,3
0.148892,0.333333,1,0.666667,0.5,0.224788,0.068966,1,0.75,1,1,0,0,0.843813,1
0.14931,1,1,0.333333,0.25,0.50072,0.103448,0,1,0,1,0,0,0.800965,1
0.149728,0,1,0,0.5,0.841356,0.172414,0,0.5,0,0,1,0,0.837545,1
0.150146,0.666667,0,0.333333,0.5,0.702047,0.37931,0,0.5,0,0,0,0,0.431448,4
0.150565,1,0,0,0.5,0.789895,0.62069,0,1,1,0,0,0,0.554151,3
0.150983,0,1,0,0.75,0.351326,0.310345,0,0.25,1,0,0,1,0.501157,3
0.151401,0,1,1,0.5,0.405066,1,1,0,0,0,0,0,0.178936,4
0.151819,0.333333,0,0,0.75,0.394082,0,1,1,0,0,1,0,0.97016,0
0.152238,0.666667,0,0,0.5,0.192041,0.551724,0,0.75,1,0,1,0,0.422382,4
0.152656,0.666667,1,0.666667,0.25,0.061234,0.517241,0,1,1,1,0,1,0.439495,4
0.153074,0.333333,1,0.666667,0.25,0.591542,0.275862,0,0,0,0,0,0,0.5341,3
0.153492,0.333333,0,0,0.25,0.990301,0.827586,1,0.25,0,1,0,0,0.227892,4
0.15391,0.666667,1,0,0.75,0.166969,0.689655,1,0.25,0,0,0,0,0.28445,4
0.154329,0.666667,0,0,0.5,0.046686,0.275862,1,0.75,1,0,0,1,0.587316,3
0.154747,1,0,0.333333,0.5,0.780375,0.896552,0,0.75,0,0,0,0,0.155937,4
0.155165,1,0,0,0.25,0.252823,0.758621,0,0.5,0,0,1,0,0.085257,4
0.155583,0.333333,0,0,0.25,0.830545,0.275862,0,0,0,0,0,0,0.555953,3
0.156002,1,1,1,0.5,0.704693,0.37931,0,0.75,0,0,0,1,0.58206,3
0.15642,0,1,0.333333,0.5,0.946708,0.758621,1,0.5,1,0,0,0,0.405769,4
0.156838,1,0,0,0.25,0.409344,0.275862,1,0.25,1,0,0,0,0.550224,3
0.157256,1,0,0.333333,0.5,0.662678,0.482759,0,1,0,1,0,0,0.646028,2
0.157675,0,0,0.333333,0,0.465336,0.034483,0,0.25,1,0,0,0,0.749126,2
0.158093,0.333333,0,0,0.25,0.631261,0.344828,0,0.75,0,0,1,0,0.593498,3
0.158511,0,0,0,0.5,0.450063,0.344828,1,0.75,1,0,0,0,0.707601,2
0.158929,1,1,0.666667,0.25,0.188796,0.241379,0,0.5,1,1,0,1,0.631279,2
0.159348,0.333333,1,0,1,0.508428,0.758621,0,0.25,1,0,0,0,0.260745,4
0.159766,1,1,0.333333,0.25,0.529139,0.172414,0,0.5,1,0,0,1,0.665274,2
0.160184,0,1,0,0.25,0.811483,0.689655,0,0.75,0,0,0,0,0.399898,4
0.160602,0,0,0,0.25,0.736313,0.655172,1,0.25,1,0,0,0,0.449852,4
0.16102,1,0,0,0.5,0.664502,0.206897,0,0.75,0,0,0,0,0.66441,2
0.161439,0.666667,0,0,0.5,0.113465,0.068966,0,1,0,0,0,0,0.749621,2
0.161857,0.666667,0,0,0.5,0.721392,0.241379,0,1,0,0,1,0,0.744352,2
0.162275,0,0,0,0,0.500827,0.586207,0,0.5,0,0,0,0,0.343791,4
0.162693,0,1,0.666667,0,0.895074,0.551724,0,0.75,1,0,0,1,0.462217,4
0.163112,0.666667,0,1,0.5,0.920875,0.344828,0,1,0,0,0,0,0.610614,3
0.16353,0.666667,1,0.666667,0.75,0.055167,0.034483,0,0.5,1,0,0,0,0.71401,2
0.163948,1,1,0.666667,0.75,0.821532,0.827586,1,0.25,1,0,0,0,0.301538,4
0.164366,1,1,0,0,0.037688,0.689655,0,0.25,1,1,0,0,0.223976,4
0.164785,0.666667,1,1,0.5,0.367539,0.896552,0,0.25,0,0,0,0,0.068298,4
0.165203,1,0,0,0.75,0.54287,0.793103,0,0.75,0,0,1,0,0.166877,4
0.165621,1,1,1,0.25,0.148218,0.62069,0,0.5,0,0,0,0,0.27236,4
0.166039,0.333333,1,1,0.75,0.747119,0.206897,0,0.75,0,0,0,0,0.703303,2
0.166458,1,1,0.666667,0.25,0.008311,0.586207,1,0.75,1,0,0,1,0.46719,4
0.166876,0,0,1,0.75,0.16874,0.241379,0,0.75,1,1,0,0,0.758923,1
0.167294,1,0,0.333333,0.5,0.581412,0.448276,0,0.75,0,0,0,1,0.533839,3
0.167712,1,0,0,0.75,0.715156,0.206897,0,0,1,0,1,0,0.759529,1
0.16813,0.666667,1,0,0.5,0.917644,0.931034,0,0.75,0,1,0,0,0.248532,4
0.168549,0,1,0.333333,0.25,0.706255,0.689655,0,0.5,0,0,0,0,0.308139,4
0.168967,1,0,0,0.75,0.672499,0.931034,0,0.5,0,1,0,0,0.216101,4
0.169385,1,1,0.333333,0.25,0.394742,0.896552,0,0,0,0,0,0,0.028808,4
0.169803,0.333333,0,1,0.25,0.001233,0.103448,0,1,1,0,0,0,0.733647,2
0.170222,1,0,0,0.5,0.120244,0.551724,0,1,1,0,0,0,0.511735,3
0.17064,1,1,0.666667,0.5,0.535116,0.137931,0,0.5,1,0,0,0,0.766368,1
0.171058,0.333333,1,1,0.75,0.675853,0.37931,0,0.5,0,1,0,0,0.609257,3
0.171476,0.666667,1,1,0.25,0.417875,0.275862,0,0.75,0,1,0,0,0.606904,3
0.171895,1,1,1,0.5,0.731466,0.862069,0,0.25,0,0,0,0,0.194288,4
0.172313,0.333333,0,0.333333,0.5,0.522409,0.655172,1,0.25,1,1,1,0,0.469894,4
0.172731,0,0,1,0,0.074209,0.413793,0,0.75,0,0,0,0,0.399144,4
0.173149,0.666667,0,0.666667,0.25,0.192184,0.827586,0,0.25,0,1,0,0,0.176149,4
0.173568,0,0,0,0.25,0.840911,0.931034,0,0.5,1,1,0,0,0.191047,4
0.173986,0,0,0,0.25,0.725693,0.586207,1,0.5,1,0,0,0,0.375854,4
0.174404,0.333333,1,0.666667,1,0.895738,0.655172,1,0.5,1,0,0,0,0.381459,4
0.174822,1,0,0,0.5,0.117639,0.275862,0,0.25,1,1,0,0,0.56771,3
0.17524,0.333333,0,0.333333,0.5,0.991308,0.103448,0,0.5,0,0,0,0,0.850588,1
0.175659,0.333333,0,0.333333,1,0.209595,0.689655,1,0.5,0,1,0,0,0.359551,4
0.176077,0.333333,1,0,0.25,0.011741,0.896552,0,0.5,0,0,1,0,0.084143,4
0.176495,0.333333,1,0.333333,0.75,0.998517,0.241379,0,0.75,0,0,0,0,0.77807,1
0.176913,0.666667,1,0.666667,0.5,0.281344,0,1,1,0,0,1,0,0.942674,0
0.177332,1,1,0,0.75,0.668734,0.551724,0,0.25,0,0,0,0,0.413903,4
0.17775,0,0,0,0.25,0.176833,0.827586,0,0.75,1,0,0,1,0.262617,4
0.178168,0,0,0,0.75,0.580843,0.275862,1,0.25,0,0,1,0,0.633848,2
0.178586,1,1,0,0.25,0.905021,0.655172,0,0.5,0,0,0,1,0.349023,4
0.179005,0,1,1,0.25,0.320496,0.413793,0,0.5,1,1,0,0,0.506354,3
0.179423,1,0,0,0.5,0.670972,0.034483,0,0.5,0,0,0,0,0.817076,1
0.179841,0,0,0.333333,0.25,0.188067,0.413793,0,0.75,1,1,0,0,0.504305,3
0.180259,0.333333,1,0,0.5,0.625461,0.275862,0,0.5,1,0,0,0,0.599421,3
0.180678,0,1,0,0.5,0.336784,1,0,0.5,1,0,0,0,0.071967,4
0.181096,1,1,0.666667,0.5,0.211398,0.655172,0,0.75,0,1,1,0,0.387178,4
0.181514,1,1,0.666667,0.25,0.313489,0.172414,1,0.25,1,0,0,0,0.726311,2
0.181932,1,0,0,0,0.178994,0.931034,0,0.25,0,1,0,0,0.062244,4
0.18235,1,0,0,0.25,0.9029,0,1,0,1,0,0,0,0.854602,1
0.182769,1,0,0,0.5,0.397591,0.931034,1,0.25,0,0,0,0,0.14573,4
0.183187,0.666667,1,0,0.25,0.245508,0.827586,0,0.5,0,1,0,0,0.232507,4
0.183605,0.666667,1,0.333333,0.25,0.44887,0.137931,0,0.5,1,0,1,0,0.669771,2
0.184023,0,0,0,0.25,0.320852,0.068966,1,0.25,0,0,0,1,0.776558,1
0.184442,1,0,0,0,0.745222,0.103448,0,0,1,0,0,1,0.695322,2
0.18486,0,0,0,0.5,0.972283,0,0,0.75,0,1,1,1,1,0
0.185278,1,0,1,0.75,0.438484,0.448276,0,0.75,1,1,1,0,0.583196,3
0.185696,1,1,1,0.25,0.86197,0.275862,1,1,1,0,0,0,0.76693,1
0.186115,0.666667,0,0,0.5,0.566461,1,0,1,0,1,0,0,0.217281,4
0.186533,0.666667,0,0.666667,0.5,0.157364,0.793103,0,1,0,1,0,1,0.380126,4
0.186951,0.333333,0,0,0.5,0.691364,0.103448,0,0.75,1,1,1,1,0.822456,1
0.187369,0.666667,0,0,0.5,0.513972,0.586207,1,0.75,1,0,0,0,0.543935,3
0.187788,0.333333,0,0.666667,0.5,0.651301,0.448276,0,0.25,0,0,0,0,0.463107,4
0.188206,0.333333,0,1,0.5,0.890657,0.827586,0,0.75,1,1,0,1,0.369322,4
0.188624,0.333333,0,1,0,0.440888,0.103448,0,0,0,0,0,0,0.719732,2
0.189042,0.333333,1,0.333333,0.5,0.902161,0.827586,0,0.75,0,1,1,0,0.264513,4
0.18946,0.333333,1,0,0.5,0.751479,0.310345,0,0.5,0,0,0,1,0.643223,2
0.189879,0,1,0.666667,0,0.489114,0.068966,0,0.75,1,0,1,0,0.896934,0
0.190297,0.666667,1,0,0.25,0.603863,0.758621,0,0,1,1,0,1,0.325355,4
0.190715,0.333333,0,0.333333,1,0.325902,0.206897,1,0.5,0,1,1,0,0.802373,1
0.191133,1,1,0,0.5,0.984675,0.310345,0,0.5,0,0,0,0,0.634308,2
0.191552,0.666667,1,0.333333,0.5,0.668065,0.413793,0,0.25,1,0,0,0,0.497349,4
0.19197,0.666667,0,0,0.75,0.043844,0.103448,1,0.5,0,1,1,0,0.751058,1
0.192388,0.333333,0,0,0.5,0.326944,0.586207,0,0,1,1,0,0,0.378379,4
0.192806,0,1,1,0.5,0.623978,0.344828,0,0.5,0,0,0,1,0.543185,3
0.193225,0.333333,1,0,0.5,0.056345,0.827586,1,0.5,0,0,0,1,0.160412,4
0.193643,0,0,0.333333,0.75,0.023859,0.103448,0,0.75,0,1,0,0,0.688398,2
0.194061,1,1,0,0.5,0.450489,0.793103,0,0.5,1,0,1,0,0.259622,4
0.194479,0.666667,0,0,0.5,0.33302,0.448276,0,0.5,1,1,0,0,0.563755,3
0.194898,1,0,0,0.25,0.43875,0.586207,0,1,0,0,0,0,0.416676,4
0.195316,0,0,0,1,0.262942,0.241379,0,0.5,0,0,0,0,0.624865,3
0.195734,0,0,0.666667,0.5,0.164854,0.896552,1,0.5,0,0,0,0,0.069554,4
0.196152,1,1,0,0,0.689883,0.310345,0,0.5,1,0,0,0,0.659399,2
0.19657,0,0,1,0.75,0.51511,0.137931,0,0.75,1,1,0,1,0.76428,1
0.196989,1,0,0.333333,0.5,0.200331,0.758621,0,0.5,1,1,0,0,0.340483,4
0.197407,0.666667,1,0,0,0.319904,0.206897,1,0.5,1,0,1,0,0.809733,1
0.197825,1,0,0.333333,0.5,0.592435,0.37931,1,0.75,1,1,0,0,0.643259,2
0.198243,0.666667,1,0.333333,0.5,0.072259,0.827586,0,0,0,0,0,0,0,4
0.198662,1,1,0.666667,0.75,0.14757,0.068966,1,0.75,0,1,0,1,0.785977,1
0.19908,0,1,0,0.25,0.073277,0.862069,1,0.5,1,0,0,0,0.261616,4
0.199498,1,0,0,0.75,0.813198,0.103448,0,0.5,0,0,0,1,0.717144,2
0.199916,0,1,0.666667,0.5,0.753221,0.310345,0,0.75,0,0,0,0,0.659862,2
0.200335,1,1,1,0,0.754126,0.103448,0,0.25,0,0,0,0,0.667437,2
0.200753,1,0,0.666667,1,0.717096,0.482759,1,0.75,0,1,1,0,0.698721,2
0.201171,0.333333,1,0,0.5,0.670102,0.965517,1,1,0,0,0,1,0.296642,4
0.201589,0,1,0.666667,0.25,0.477487,0.310345,0,0.5,0,0,0,0,0.630044,2
0.202008,0.333333,1,0,0.5,0.642964,0.689655,0,1,0,0,1,0,0.40027,4
0.202426,0,1,0,0.75,0.038353,1,0,0,0,0,0,0,0,4
0.202844,0.333333,1,0,0.25,0.622126,0.724138,1,0.75,0,0,1,0,0.398764,4
0.203262,0.666667,0,0.333333,0.25,0.778719,0.517241,1,0.5,1,0,0,0,0.555501,3
0.20368,1,1,0,0.25,0.500881,0.482759,0,0.5,0,0,0,1,0.403773,4
0.204099,0,1,0,0.25,0.357871,0.62069,0,0.25,1,1,0,1,0.41898,4
0.204517,0,0,0.666667,0.5,0.277693,0.965517,0,0.5,1,0,0,0,0.05358,4
0.204935,1,0,0,0.5,0.643488,0.655172,1,0.25,1,0,0,0,0.389191,4
0.205353,0,0,0,0.25,0.693545,0.62069,0,1,1,1,0,0,0.53855,3
0.205772,0,1,0,0.25,0.871916,0.586207,0,0.75,0,1,0,0,0.517667,3
0.20619,0.333333,0,1,0.25,0.342675,0.862069,1,0.25,0,1,0,0,0.141809,4
0.206608,0,1,0.333333,0.75,0.770604,0.37931,0,0.25,1,0,0,0,0.540672,3
0.207026,0.666667,1,0,0.25,0.561948,0.827586,1,0.75,0,0,1,0,0.322808,4
0.207445,0.666667,0,0.666667,1,0.883798,0.517241,0,0.5,0,1,1,0,0.585039,3
0.207863,1,0,0.666667,0.5,0.528366,0,0,0.25,0,0,0,0,0.730992,2
0.208281,0,1,0,0.25,0.518172,0.517241,1,0.5,1,0,1,0,0.547537,3
0.208699,1,0,0.333333,0.75,0.578488,0.034483,0,0.5,0,0,0,0,0.768554,1
0.209118,0.666667,1,0.666667,0.5,0.750124,0.793103,0,0.25,0,0,0,0,0.252358,4
0.209536,0,0,0.333333,0.5,0.965746,0.482759,0,0.75,1,1,0,0,0.529625,3
0.209954,0,0,0,1,0.073595,0.206897,0,0.75,1,0,0,0,0.653837,2
0.210372,1,0,0.666667,0,0.053443,0.931034,0,0,0,1,1,0,0.103983,4
0.21079,0.666667,1,0.333333,0,0.938575,0,1,1,1,0,0,0,0.986773,0
0.211209,0,0,0,0.5,0.530432,0.137931,1,0.5,0,1,0,0,0.754338,1
0.211627,1,1,0,0.25,0.615557,0.310345,1,0.25,1,0,0,0,0.703447,2
0.212045,0.666667,1,0,0.25,0.482925,0.724138,0,0.25,0,0,0,0,0.192409,4
0.212463,1,1,0,0,0.093712,0.689655,1,0.25,0,0,0,0,0.223067,4
0.212882,0.333333,1,0.666667,0,0.768919,0.103448,1,0.5,1,1,0,0,0.916573,0
0.2133,0,0,0,0.5,0.748031,0.448276,0,0.25,0,1,0,0,0.350387,4
0.213718,0.333333,1,0,0.25,0.312009,0.413793,0,0.5,0,0,0,1,0.355835,4
0.214136,0.666667,1,0.333333,0.5,0.306538,0,0,0.25,1,0,0,1,0.787411,1
0.214555,0.333333,0,0,0.5,0.838752,0.517241,1,0.75,0,1,0,1,0.588433,3
0.214973,0.333333,1,1,0.5,0.072388,0.758621,0,0.75,1,1,0,0,0.290339,4
0.215391,0.666667,0,0,0,0.882065,0.275862,1,0.5,0,0,0,0,0.661799,2
0.215809,1,1,0,0.5,0.256904,0.724138,0,0.75,0,1,1,0,0.324749,4
0.216228,0.333333,0,0,0,0.593613,0.517241,1,1,1,0,0,0,0.661049,2
0.216646,1,1,0,0.5,0.937017,0.62069,0,0.75,0,0,0,0,0.434497,4
0.217064,0.333333,0,0,0.75,0.678849,0.482759,0,0.5,0,0,0,0,0.504694,3
0.217482,1,1,0.666667,0.5,0.414853,0.862069,0,0.5,0,1,0,0,0.179445,4
0.2179,0.666667,1,1,0.5,0.690274,0.448276,0,0.75,1,0,0,0,0.566896,3
0.218319,0.333333,0,0,0.5,0.344322,0.655172,1,0.25,0,0,0,0,0.317874,4
0.218737,0.666667,0,0.333333,0.25,0.277524,0.310345,1,0.5,0,1,0,0,0.655417,2
0.219155,0.333333,0,0.666667,0.75,0.997776,0.689655,0,0.5,0,0,0,0,0.307132,4
0.219573,0.666667,0,0.666667,0.75,0.7516,0.37931,0,0.75,0,1,0,1,0.623828,3
0.219992,0.666667,1,0,0.25,0.645408,0.931034,0,0.75,0,1,0,0,0.17544,4
0.22041,0.333333,1,0,0.5,0.355645,0,0,0.5,1,1,1,0,0.966244,0
0.220828,0.333333,0,0,0.75,0.049164,0.689655,0,0.25,1,0,1,0,0.171163,4
0.221246,0.333333,1,0.666667,1,0.03104,0.551724,1,1,0,0,0,0,0.471463,4
0.221665,0,0,0.666667,0.5,0.554765,0.275862,1,0,0,1,0,0,0.581958,3
0.222083,1,0,0,0.5,0.762856,0.758621,0,0,1,0,1,0,0.220058,4
0.222501,0,1,0,0.25,0.537944,0.62069,0,0.5,0,0,1,0,0.352995,4
0.222919,0,1,1,1,0.841699,0.827586,0,0.75,0,1,1,1,0.415633,4
0.223338,0.666667,1,0.666667,0.25,0.033412,0.586207,0,0.75,1,0,0,0,0.3354,4
0.223756,0.333333,1,1,0.5,0.367121,0.931034,0,1,1,1,0,0,0.164801,4
0.224174,1,1,0.666667,0.25,0.23729,0.206897,0,0.25,0,0,1,0,0.538343,3
0.224592,0.666667,1,0,0.25,0.447734,0.275862,0,0.5,0,0,1,0,0.610776,3
0.22501,0,1,0.333333,0.5,0.072407,0.724138,0,0.25,0,0,0,0,0.067522,4
0.225429,0.333333,0,0.333333,1,0.955175,0.862069,0,0.75,0,0,1,0,0.329181,4
0.225847,0.666667,0,0,0,0.223459,0.689655,0,0.5,1,0,0,0,0.204429,4
0.226265,0.333333,0,0.333333,0.5,0.923315,0.37931,0,0,0,1,0,0,0.514236,3
0.226683,0.666667,0,0.666667,0,0.42633,0.206897,1,0.75,1,0,0,0,0.804833,1
0.227102,0.333333,0,0,0.25,0.986604,0.448276,1,0.5,0,0,0,0,0.560218,3
0.22752,0,1,0.666667,0.5,0.554642,0.482759,1,0.5,0,1,0,0,0.47845,4
0.227938,1,0,0.333333,0.5,0.93185,0.482759,0,0.75,0,0,1,0,0.560084,3
0.228356,0,0,1,0.25,0.005302,0.172414,0,0.25,1,0,0,0,0.563637,3
0.228775,1,0,0,0.25,0.749046,0.689655,0,0.25,1,1,1,0,0.472825,4
0.229193,0.333333,0,0,0,0.904036,0.448276,0,0.25,0,0,1,0,0.551557,3
0.229611,0.666667,0,0.333333,0.25,0.139828,0.034483,1,0.5,0,1,0,0,0.833775,1
0.230029,0,0,0,1,0.096183,0.241379,0,0.25,1,1,0,0,0.602997,3
0.230448,1,0,0.666667,0.75,0.425008,0.413793,0,0.75,0,1,0,0,0.540245,3
0.230866,0,1,0.666667,0.25,0.934699,0.758621,0,0.25,0,1,0,0,0.291349,4
0.231284,1,1,0,0.5,0.542957,0.172414,0,1,0,0,0,0,0.645875,2
0.231702,0,0,0.333333,0.75,0.52801,0.137931,1,0.25,0,1,0,0,0.754266,1
0.23212,1,1,0.333333,0,0.141235,0.137931,0,0.25,1,1,0,1,0.644044,2
0.232539,1,1,0,0.75,0.000738,0.827586,0,0.25,0,0,0,0,0.058337,4
0.232957,0.333333,1,1,0.75,0.811018,0,0,0.75,1,0,0,0,0.911629,0
0.233375,1,1,0.666667,0,0.087622,0.275862,1,0.5,1,1,0,0,0.651356,2
0.233793,0.333333,0,0.333333,0.25,0.634526,0.172414,0,0.75,1,0,1,0,0.841732,1
0.234212,1,1,0.666667,1,0.915615,0.655172,0,0.75,0,1,0,0,0.395945,4
0.23463,0.666667,1,0,0.5,0.208839,0.862069,0,1,0,0,1,0,0.194099,4
0.235048,0.666667,1,1,0,0.665985,1,1,0.75,0,0,1,0,0.195872,4
0.235466,0.666667,0,0.333333,0.25,0.078736,0.206897,0,0,0,0,1,0,0.582078,3
0.235885,1,0,0.666667,0.5,0.604396,0.275862,0,0.75,1,0,0,0,0.679616,2
0.236303,0.333333,0,0.666667,0.5,0.164067,0.137931,1,1,1,0,0,0,0.811221,1
0.236721,0.333333,0,0,0.5,0.736747,0.448276,1,1,1,0,0,0,0.716419,2
0.237139,1,0,0.666667,1,0.301525,0.137931,0,0.25,0,0,0,0,0.581582,3
0.237558,0.666667,0,0,0.25,0.463871,0.241379,1,0.75,0,1,1,0,0.825767,1
0.237976,0.666667,0,0,0.5,0.600067,0.206897,0,0.25,0,0,0,0,0.622305,3
0.238394,0.333333,1,0,0.5,0.171417,0.413793,1,0.25,1,1,1,0,0.650066,2
0.238812,0.666667,1,1,0.5,0.742437,0.413793,0,0.75,0,0,0,0,0.529793,3
0.23923,0,1,0.666667,0.25,0.302935,0.241379,0,1,0,0,0,0,0.630674,2
0.239649,0.333333,0,0.666667,1,0.66308,0.344828,1,0.5,0,0,0,0,0.618964,3
0.240067,0.666667,0,0.666667,0.75,0.158412,0.931034,1,0.75,1,0,0,0,0.195702,4
0.240485,0.333333,0,0.333333,0.5,0.688856,0.862069,0,0,1,0,0,0,0.191601,4
0.240903,0,0,1,0.5,0.128283,0.586207,1,0,1,0,0,0,0.320906,4
0.241322,0.333333,0,0,0.25,0.425793,0.827586,0,0.5,1,0,0,0,0.160786,4
0.24174,0.333333,1,0,0.5,0.247437,0.62069,1,0.5,0,0,0,0,0.417308,4
0.242158,0.333333,1,0,0.5,0.749183,0.172414,0,0.75,0,0,0,0,0.820518,1
0.242576,0.333333,0,0.666667,0.5,0.262283,0.724138,0,0.5,0,1,0,0,0.185929,4
